name,lon,lat,region,rtgm_2023_beta_0p5_vs30_760_T_0p2_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_0p2_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_0p2_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_0p2_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_0p2_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_0p2_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_1p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_1p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_1p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_1p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_1p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_1p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_2p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_2p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_2p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_2p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_2p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_2p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_5p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_5p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_5p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_5p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_5p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_5p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_0p2_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_0p2_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_0p2_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_0p2_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_0p2_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_0p2_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_1p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_1p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_1p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_1p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_1p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_1p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_2p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_2p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_2p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_2p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_2p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_2p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_5p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_5p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_5p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_5p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_5p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_5p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_5p0_rt_15_PoE_25
Aberdeen WA,-123.8,47,PNW,0.784755124003169,370.193415141615,0.563711538472777,241.455929394495,0.782505960111767,368.974388168018,0.558263391573378,238.905748016087,0.815512173086016,387.273268816361,0.576533673370906,247.565684259972,0.222281048488646,370.136894622415,0.154808835899449,245.477821680931,0.21997320336429,365.692486693942,0.153547226865027,243.160964731947,0.228311092328653,382.006060997868,0.159494524217029,254.277683240411,0.0949899799677528,378.542285136574,0.0647082643454459,249.687414707271,0.0939193856455763,374.14283243459,0.0645074636022427,248.867952305551,0.0974612513957309,388.896161682602,0.0670738229634693,259.5467511183,0.0254297552611974,391.076879348961,0.0171905545812779,264.124319399756,0.0251248341296676,386.773026856852,0.0171584676273378,263.643495521568,0.0257211562105239,395.234645309051,0.0178304192140785,273.897936547366,1.03432824189663,360.912543971791,0.781252150703845,239.905894387994,1.05639631585957,373.996680982347,0.789198465902092,243.002008766737,1.13116994116782,421.959414019294,0.833870962443604,261.166392837086,0.476867089064179,368.54297110389,0.344513429377112,242.896859003919,0.480320426365828,371.907397425975,0.347056734654319,245.234598668958,0.509000630691695,401.06272486962,0.366653672380274,264.018643580945,0.194857852472639,380.938753312773,0.13817724808424,248.392489212548,0.196540370515463,384.45959957269,0.13998373031882,252.110853777977,0.208405730783189,410.230481717078,0.148588388529178,270.600720751518,0.0489239354178761,393.927246430775,0.0340937963088395,260.341312186412,0.0490093160836523,394.547371796093,0.0343902376953021,262.509578814535,0.0512674298830792,411.30730397223,0.0360819671345086,275.233565478215
Bellingham WA,-122.5,48.75,PNW,0.560098882991473,367.023577569769,0.431911643909839,235.053608522217,0.580821986695651,389.32488794943,0.442152700012754,244.330970907089,0.631422234936671,449.639992859122,0.473090851346937,274.641541618273,0.151905022603579,360.873682225792,0.116494672846103,237.90853614859,0.156667915196636,381.029609088913,0.118707970389435,245.938826286171,0.169460154851651,440.913457419638,0.126491019707537,270.029233844637,0.0646477880488382,362.093885689115,0.0491915608255924,239.431333685608,0.0660010365686514,374.27226890478,0.0497409718718017,243.74647481157,0.0710271799128677,423.200888117721,0.0522994939368621,264.888534485549,0.0188008047317429,394.868529094154,0.0132821759107712,246.451823597447,0.0189633862478187,399.958706339003,0.0132273550888905,244.985809143779,0.0199082807403121,430.867936030867,0.0135630848530703,254.102655864097,0.812468589897066,371.296496374596,0.649094001906372,233.463613998598,0.860974588530778,416.367396113467,0.676178383794345,253.017183337406,0.957509453424066,522.996779291355,0.737357705242029,303.426271374157,0.362241619040968,362.742819602351,0.282460564545403,236.760433549204,0.377292882871599,393.147071390336,0.290186537715185,246.747365719946,0.412839562846618,471.113811165664,0.312494606262873,278.01133959617,0.151554067551594,362.446292886386,0.115886680338554,238.686120173461,0.15626455966976,382.111043313669,0.118203316016808,247.11680741699,0.169032656421514,440.946626834533,0.126070026896778,272.335865801757,0.0386415046142998,368.235570731891,0.0286438588288074,242.123050277145,0.0390683112580901,374.037963783406,0.0287614716750178,243.555866195915,0.0415379624965148,409.453573894916,0.0302065537494749,261.868297766304
Ellensburg WA,-120.55,47,PNW,0.246541873025607,377.138296037658,0.187830458181016,240.772210973507,0.256689168115117,400.052050969258,0.194094901026223,253.682266341104,0.280974885579723,460.705556493681,0.210204037394122,290.149487256332,0.0811666084145821,381.289052281853,0.062655550952296,241.315951802099,0.084995060429786,408.521755618436,0.0647603373738425,254.440916985354,0.0933750598300216,475.11170070415,0.0705564286808292,294.392084069658,0.0392746984035652,374.860874969874,0.0296706875788526,241.72544108745,0.0402733969782149,388.866934563211,0.0304140521659087,251.077420477011,0.04361449846747,439.639938013949,0.0323876710498469,277.699954416473,0.0132138075228486,392.765898658824,0.0104408896574022,290.698127960547,0.0131494171000267,390.030852358999,0.0100369438048039,278.229833568994,0.0134379694973858,402.437872553996,0.00981585025939163,271.633446885935,0.409671762747723,368.171298656242,0.321756033353132,240.276329714209,0.431839402487533,406.124159958419,0.335373082269628,260.750017445129,0.479338819296805,501.139315730683,0.366892222688176,304.66492360284,0.209535889494532,372.438346261526,0.163412326496282,241.04890906195,0.220891812551774,409.198806563893,0.170503702348707,261.473366007188,0.245012623685784,499.765649236075,0.186574792508899,307.891130681772,0.0983269947504626,370.404155133717,0.0751712012214274,242.737106512369,0.102039616118487,394.183447396464,0.0772557682809682,254.862989931405,0.111430554046555,461.371622246314,0.0833544870993197,288.202384880302,0.0287813855974411,377.308665009686,0.0216136221536003,261.551315898345,0.0291481223163935,384.392213367125,0.02169205133233,263.028964448268,0.0309609815409974,421.41007401968,0.0225447939401923,274.99740638251
Everett WA,-122.2,48,PNW,0.677429919888353,367.711588269877,0.528633741082935,241.799284523196,0.710487381499478,403.601861896514,0.547849421165865,255.249805218237,0.783233928407508,493.412482717051,0.594964986202742,291.481751362386,0.226618393529741,363.046000060969,0.175512041734571,239.164906956374,0.235627968360039,389.971884043925,0.180182715319901,251.082985926596,0.257221528485912,462.917686308454,0.193819910024075,279.800420016064,0.102756421963129,362.200276505434,0.078494842864188,239.099306965692,0.105911716778476,381.780801336517,0.0800281326869449,247.392642118497,0.114401924703809,439.885478054339,0.085345052394609,270.87862030673,0.0317165943284127,381.311405842689,0.0237136346596472,250.241704551217,0.0321375294809255,389.853039532865,0.0237834810353869,251.163274999584,0.0340095719316486,421.834735897707,0.024658516851972,263.000420970008,0.95853427392182,373.833653426713,0.775667608632986,243.27050860629,1.03098034658838,442.981633100611,0.820723497537188,270.6876225414,1.16663413827259,608.624623216679,0.911132354237474,334.542447746565,0.451166212302753,367.369099558304,0.355392409054366,235.756368638745,0.4748410700127,403.801200128858,0.368981133915061,253.102781303125,0.525433585371928,494.222295928749,0.401690970113881,300.27359425112,0.192046430207793,369.959668476996,0.148323811401217,236.564274644439,0.199802285042639,394.044473756298,0.152375689930832,247.294178329589,0.218033323216613,457.015195028142,0.163964652305928,280.74616607588,0.05008040915379,376.631722328868,0.0373519718086077,241.975425787394,0.0509358502899306,385.0806391611,0.037663178278229,244.679399172795,0.0543299234682121,420.512537248378,0.0393732741385707,260.086201670455
Hanford Site WA,-119.6,46.55,PNW,0.153844596753451,386.062323367511,0.113123785959805,244.155102189508,0.157963371412752,398.442036476657,0.115491403832834,250.75985726572,0.16993103529945,436.711714270185,0.123007242816379,272.933397117322,0.0544830639821366,384.653155443293,0.0415400083913628,241.61313557182,0.0571203067178758,411.65095162577,0.0431083398817644,256.001089243025,0.0624664229369176,472.333704942637,0.0466395811878297,291.611499547293,0.0276955879502579,374.797416644565,0.0214553501939478,257.026302956275,0.0282067922409207,384.933528193831,0.0216415915833534,260.572114941215,0.0302699091791751,428.703676399145,0.0222416900857396,272.333422354929,0.0111096855120189,444.843114816076,0.00814654256525546,303.684536084524,0.0107045365160647,425.978507117893,0.00745319475922001,273.630819115362,0.0104873457727514,416.197214365555,0.00684634033272769,249.77738952985,0.271134152305713,369.494699269623,0.204904528973842,240.179108580957,0.279890400412557,388.157016052541,0.209735088390888,249.527311088793,0.303153071774416,442.444336683632,0.224581629627512,280.598194446897,0.145529095675422,374.865988621861,0.112126582211521,243.43365131199,0.152732856838234,408.126572679242,0.116308819862363,260.902193054321,0.168432675367023,491.196741583393,0.126456253735267,299.315285587472,0.071761329326817,374.94961798499,0.0540406987131295,244.887921350839,0.0742155982449169,397.736807139305,0.0554220772607609,253.156525123482,0.0801790767499674,459.044964681114,0.0592908022954966,277.829967605814,0.0227967451083101,399.446728066424,0.0160762297777659,252.245696196809,0.0228807885405644,401.143472794813,0.0160149586462058,251.139842537678,0.0237369370731779,418.844240329065,0.0166061513802015,262.015477154344
Olympia WA,-122.9,47.05,PNW,0.88324964874948,363.985176021394,0.679765722223553,235.380838799731,0.914361882907739,385.598498540082,0.694917019779081,244.295205913241,0.992715710864548,445.888225665629,0.743066492151957,274.927778291053,0.245468882432071,362.450376466039,0.1867022804965,238.083902878386,0.251723717487393,379.031191442908,0.18925619757637,242.47224944943,0.270926405226316,434.165696168192,0.200934854999648,263.592989800689,0.104884709854061,363.453835748795,0.0784599180939194,240.614136524243,0.106963649642037,375.134548731458,0.0792593333039823,244.612093826904,0.114212464307152,418.878270588235,0.0838341666726432,263.842966306376,0.0287816264608795,374.257811961354,0.0216080280265579,260.151592213555,0.0290361043379336,379.077962522149,0.0216344267549996,260.638421590965,0.0307586892324961,413.37945567761,0.0224435984866142,272.114487718411,1.18328140899023,376.44769402903,0.94472230537849,235.059588219974,1.2567963665172,422.205067783136,0.987633829508858,256.185740161137,1.40244111038836,529.934697525577,1.08193276935152,309.522071101241,0.509185985333261,361.526748452343,0.395010247196078,238.201926392184,0.529260866853155,388.287690072165,0.405481360868694,249.99408325835,0.578182253860858,462.094778351402,0.436471191616107,279.129123515017,0.203874106959186,366.397672624969,0.154882879418808,237.422431009358,0.210235179991136,384.129187463729,0.158213476811615,245.561161546782,0.227441346452116,436.510429080089,0.169093038806181,274.141768527814,0.0501165298730501,379.776833265598,0.0368966861705246,245.459729634951,0.0508265857354375,386.321054855649,0.0372040109714256,248.035541782089,0.054042173459672,417.398112001245,0.0389247123778018,262.964884569569
Seattle WA,-122.3,47.6,PNW,0.9082306912085,364.352308129276,0.709154820239487,236.49877434248,0.949545696695939,395.048759823457,0.731770310966379,250.694975646447,1.04278121474563,474.161918469719,0.790880740344194,289.56203574031,0.350661481050513,361.01367082499,0.26921263182009,239.175771689638,0.361695230373298,381.656147283394,0.274277429073582,245.667933570973,0.39142382181609,443.339739275272,0.292478723907653,269.267584376074,0.156372545585638,361.00427845821,0.118121995473879,239.307043593842,0.159753527806357,374.081756342714,0.119352522189028,243.469124880388,0.170981246252232,421.005205668122,0.126022311645976,262.291390016985,0.0466276316693221,374.323881273401,0.0340330257646892,248.029568738507,0.0467864983870815,376.272249503023,0.033925730477492,247.161436828744,0.0489697905219961,403.672688998635,0.0351712463423751,257.428848362816,1.19764800905478,382.243853747567,0.973582131104512,236.872942487166,1.29095431115353,450.342125606406,1.0309632070267,268.699191305979,1.46266004726177,608.935457818249,1.144550086453,344.86313077568,0.688529585140346,364.155474235676,0.537770899226342,235.198622708698,0.719454340443999,393.901535485316,0.554656529213177,248.755111685539,0.790019737358067,471.194673305999,0.599618632962307,288.785806079921,0.306778980885953,366.377295497121,0.232710303240855,237.711448347502,0.315890424482252,383.115721254219,0.237453054458415,245.389648192648,0.341439281393168,434.242518524343,0.253475209320671,273.210068704815,0.0834211888916227,371.438958166756,0.0605907557947406,242.639055001909,0.0841419872770438,375.528661450668,0.060774771219511,243.597409807361,0.088641909547132,402.098435870092,0.0634244547474002,257.824155515327
Spokane WA,-117.4,47.65,PNW,0.0731802808279468,379.93687393122,0.0531544600302142,243.876393298794,0.0744793087659217,388.144685339264,0.0539683539855441,248.683035301166,0.079477306248714,421.411918998753,0.0571352871462828,268.304874925947,0.0312071114888281,381.251512199764,0.0245952352012094,256.357303404238,0.0326797308898125,416.487033950101,0.0251343585376673,264.789142045437,0.0354596893896117,492.121787213696,0.0263323658305052,284.53204386306,0.01609402487214,373.801231888084,0.0122732302851693,240.78920482648,0.016365312315945,382.821891075013,0.0116913160397615,224.919540281426,0.0168291203374198,398.751212154974,0.0110635556616558,208.970292575981,0.0075916142025686,486.416467146205,0.004856992381618,278.259249787578,0.0068503336339096,428.843475933126,0.00403550922489748,225.701213176881,0.00617605864064423,376.549596358763,0.00328308826187212,178.374038675664,0.138634867322854,372.429297862068,0.102483222435752,247.220225960584,0.141693405098586,385.566928103904,0.104154495122997,251.948046001272,0.151756997087065,432.154206066425,0.110504790367589,270.751526793883,0.0855315924109922,376.168221891242,0.0664240068726343,237.375028187742,0.08951215223943,406.029113258821,0.0689295376676376,253.412536502344,0.098591431433616,483.310646244104,0.0745762752277333,293.64175338556,0.0440045214911872,367.999128712655,0.0339928120209697,244.14207475261,0.0454420251646377,389.150244963659,0.0345248559219111,250.918871677705,0.0488448527412046,444.191202034879,0.0362897783325144,272.641929278976,0.0142950880336403,375.395744468457,0.0109699748470457,261.453573320385,0.0142729594398687,374.493152430885,0.0106017109246954,251.186315701648,0.0149010634414781,396.37324497831,0.0104278831401958,246.481026041466
Tacoma WA,-122.45,47.25,PNW,0.901359183853426,365.36022656442,0.706735788428582,236.023062856414,0.944809352809671,398.862414188436,0.730216199945022,251.115332075785,1.03930737155747,482.713316602045,0.789683345031092,291.602817606864,0.268911322824776,367.714907598473,0.208863890618806,233.210616030405,0.278870956683275,390.81645604602,0.21351797026307,241.588508112885,0.303465192860374,452.267709056486,0.228510459334506,270.678157420764,0.118041726377503,365.231091971946,0.0904805181525003,234.076674179439,0.121463350475503,384.764937096455,0.0918017353115914,239.122331112226,0.130810475461221,432.922695872482,0.0975478705321343,262.362461875254,0.0345939534512608,375.295865753555,0.0255274787877384,240.80518554827,0.0349578025195718,380.68063110243,0.0255443948169633,241.016147030522,0.0367663378840231,408.614399197401,0.0264024571153359,251.96313999881,1.20739784513707,382.614600675489,0.980126568191013,237.268034847813,1.3006634609668,449.425515557083,1.03724149882935,268.81195708466,1.47195716071357,603.99120196514,1.15023204585765,344.105024872275,0.531959308258121,362.632319648017,0.419850833955475,236.285078383467,0.558307184912532,401.039883732918,0.434018563350077,249.428399025426,0.615605820615412,496.021031833574,0.470290882427412,286.507072601677,0.218644840653199,361.292017436079,0.168966678952688,236.472690920794,0.226555781587554,384.716323145076,0.172891840766347,246.334518117188,0.246389312267473,450.339428372571,0.185130931110117,276.872521661078,0.0547475972729608,367.966769100036,0.0406737197915455,238.338874435877,0.0556991420462812,377.053312281271,0.0409572370329627,240.690538704531,0.0592825852330882,413.332486781878,0.0431650626980164,259.815462659247
Yakima WA,-120.5,46.6,PNW,0.228204182674218,383.025298975648,0.173062267431111,241.408056281534,0.237568474273363,406.785279884783,0.178542222485256,252.740510398645,0.259531377548576,462.367799973399,0.192716706890459,284.582417631861,0.0755488859609291,379.418819610968,0.0582657896847998,244.140437288141,0.0789809493318025,414.135675739437,0.0604051677523474,257.83499006976,0.0871237628669977,483.478055643456,0.0652623981295462,291.846864989231,0.0371806758221576,385.127897524887,0.0277164391663155,242.104457484106,0.0382031284626243,399.867005512347,0.0281700009104986,247.81351373521,0.0406760801231889,437.890101694787,0.0300383862962662,272.785951455141,0.0128302850814015,404.155308430498,0.0100282693642988,298.653303624352,0.0127061452781179,398.774719386317,0.0095668928991976,283.160734067677,0.0128981906036689,407.129191568144,0.00926317960569158,270.210569545459,0.38473198991432,370.980294617731,0.300328491887106,237.928204452902,0.40429500979677,404.45593149698,0.311880504122689,254.987346947989,0.446513955856633,487.353286869187,0.339397414540289,300.712758193031,0.196745035138327,376.824197092583,0.152926697418726,239.4501169403,0.207541277379549,412.316945560635,0.159614674917876,258.751791074637,0.230102580706208,497.650000663377,0.174478484200909,307.404396975784,0.0928882387591226,371.63868942143,0.0710308854254378,241.220193150397,0.0967395040455689,396.658955633124,0.0731073655685313,253.331941323437,0.10539782178304,459.232264979942,0.0784009784481282,287.031809583939,0.0270934265172128,372.306597223434,0.0205780586470306,260.261307238686,0.0274859003338058,379.852007043965,0.0206511472585459,261.642016113969,0.029298634666945,416.735699987271,0.0214757353425981,277.736044080678
Milwaukee WI,-87.9,43.05,CEUS,0.0412709677335036,367.905455599263,0.0309297059687819,244.789966016634,0.0420061147051832,378.717043722199,0.0310458126834207,245.912292578192,0.0445113745093683,418.004275993151,0.0321038525663184,256.379721915059,0.0233029104063726,388.868497229083,0.0163289962651428,245.335279038599,0.0231795014710205,385.711730157467,0.0159586560383161,239.407088618833,0.0235540195117706,395.371794205365,0.0157375506567993,235.862787139992,0.0126183489581746,366.542464867646,0.00776641527770022,217.566797859429,0.0116403824961576,336.02226838496,0.006394918812415,178.147107529057,0.0105701149874398,305.350546023186,0.00501454561631297,140.448612740443,0.00503787713616433,393.064513060355,0.00246408143148236,208.568865356565,0.0041972303355548,335.498438738542,0.00181330937447951,162.090777313069,0.00343006036349591,277.281317576343,0.0012703347177755,NaN,0.063071452068134,366.065248827991,0.0474477549411691,241.601164025958,0.0641347660992852,376.565191633697,0.0477566182571193,243.593955678165,0.068514783259981,422.43824062085,0.0498975931368736,257.866876405691,0.0478187096978454,369.096295445526,0.0347225233799834,247.236482573154,0.0478087773650544,368.986539383774,0.0344659362465256,244.651527445156,0.0497825208910585,391.451215088059,0.0354373670967819,254.583033905229,0.025183603185603,381.656586522344,0.0171651695349168,249.088911010245,0.0246537058475273,373.365674569219,0.016470222089138,239.658802633811,0.0246321968350683,373.032969399007,0.0158943665450388,232.115787647541,0.00940113888132068,415.778457825961,0.0057209493544814,262.456041950029,0.00858821383089123,378.410836034977,0.00482732561451097,226.877972075468,0.00789702241608989,349.292763022498,0.0040282322042007,195.18147932995
Charleston WV,-81.65,38.35,CEUS,0.0923703257968778,372.663744516026,0.0706388035366593,243.530885747591,0.0958814280674334,399.180031813991,0.0724396634229151,252.269705018752,0.104227209285678,465.172345106544,0.0774790313222673,278.426262629759,0.0360056102463864,377.229043664139,0.0269316447295495,239.197776603359,0.036600240085481,386.05826621199,0.0270182063589095,240.253422329291,0.0385445455246535,416.39612313954,0.0278275676358174,250.352053927501,0.019792921254239,380.564153918268,0.0138051700018612,235.422215809116,0.0195883931471584,374.957513730427,0.0131361024847371,220.892214025193,0.0196869460598716,377.64871486063,0.0124148714917502,206.232130567065,0.00822270142652979,438.890314864705,0.00527542221711316,262.077243668268,0.00753813976762395,394.545796532346,0.00448199527807223,222.785479266322,0.0069292115288587,358.880364927612,0.00374522680384527,184.227864801407,0.13699502071555,368.798727957565,0.105892631816884,241.27812551238,0.142818506252749,399.292964756726,0.108888119125726,251.342095210005,0.155951107953141,473.566149051741,0.117130755802602,281.254935913266,0.0746421528881938,365.236472033203,0.0562856079620023,238.407952064797,0.0759953933374102,376.904201818918,0.0566601445495384,240.491949591659,0.0810129894408526,421.202063375119,0.0595359619236037,257.112480895317,0.0373185117852843,370.784275305804,0.027109744862423,239.622153755054,0.0372743029704925,370.225420352538,0.0267778615315535,236.114936713019,0.0384922788850848,385.934704809769,0.0270750022953984,239.252579424177,0.0129016000000045,379.260159481797,0.00933108165069672,264.399888830813,0.0125629809511843,366.855305973573,0.00866997815759393,242.506240472364,0.0124964144747898,364.464877162015,0.00812900373724382,225.946521982692
Casper WY,-106.3,42.85,WUS,0.197437464209676,368.127752124871,0.149086113277682,241.679879752032,0.203307665947024,386.755643627105,0.151690888795051,249.068155002973,0.218585424186268,439.775828777468,0.160535343550571,269.917619061607,0.0466773218550639,373.642116437418,0.0349146780498686,248.542101588134,0.0476062261559834,385.63691403606,0.0352264251284339,252.205912163704,0.0504960457960849,425.471161722848,0.0367654148605781,266.702109454508,0.021059707430568,392.492366372849,0.0146252197298586,242.18560989312,0.0210290794004822,391.651859304919,0.0142209297068654,232.870018483502,0.0213595426866451,400.816433093028,0.0138011538290832,223.576588006357,0.00741497303233551,501.618801311166,0.00465342625713889,284.621132394399,0.00662335074624348,440.605209004716,0.00380487540554754,224.514200227985,0.00590141117337202,378.26463916658,0.00303994948672081,175.918635893929,0.274254255346306,364.459665337561,0.211685616791061,236.721666436796,0.284466679104253,388.593083828454,0.216425519305316,246.274485086582,0.308502623706676,451.889671390352,0.230501876934959,276.918852269408,0.0964961225256254,367.67056751881,0.0721030938189886,240.150813518703,0.0985579334498215,379.672377574851,0.0728716652631699,244.131673859342,0.105141273893489,420.679781745249,0.0766104343097068,264.458468052402,0.0394544480942448,372.891937173866,0.0284469159727684,239.767595753249,0.039673943875721,375.529642309468,0.0283273793070571,238.500874689807,0.0413581270669515,396.399351578469,0.029219105805309,248.114114267091,0.0115290111046437,422.578634871303,0.00842239956488222,288.71893125058,0.0111744576319663,406.947661840008,0.00776353982582265,261.918523942752,0.011022387888475,400.421899562428,0.00719063260761319,240.644897161571
